cpus=4
 inference_drive-203126 [002] 22650.266256: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266264: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266269: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266276: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266280: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266283: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.266284: sys_exit_ioctl:       0xc4
 inference_drive-203126 [002] 22650.266298: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266303: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266314: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266319: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266326: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266330: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266336: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266340: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266350: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266355: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266362: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266365: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266372: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266376: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266383: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266386: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266395: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266400: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266407: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266411: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266414: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.266415: sys_exit_ioctl:       0x109
 inference_drive-203126 [002] 22650.266430: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266436: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266443: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266446: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266457: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266462: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266469: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266473: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266482: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266487: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266494: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266497: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266506: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266512: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266521: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266526: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266533: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266537: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266545: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266551: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266557: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266561: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266570: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266574: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266581: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266585: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266592: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266595: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266599: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.266600: sys_exit_ioctl:       0x1a1
 inference_drive-203126 [002] 22650.266615: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266620: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266629: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266634: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266643: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266648: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266657: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266662: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266670: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266675: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266684: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266689: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266697: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266702: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266711: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266716: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266725: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266730: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266738: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266743: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266751: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266756: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266764: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266769: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266776: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266780: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266788: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266799: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266808: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266812: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266820: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266825: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266833: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266837: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266841: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.266842: sys_exit_ioctl:       0x2b5
 inference_drive-203126 [002] 22650.266855: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266860: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266868: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266873: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266881: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266885: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266893: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266898: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266906: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266911: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266918: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266923: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266931: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266936: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266945: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266950: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266957: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266962: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266970: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266975: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266983: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.266988: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.266995: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267000: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267008: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267013: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267020: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267025: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267033: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267038: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267046: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267051: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267058: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267063: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267071: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267076: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267083: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267088: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267095: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267100: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267108: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267112: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267120: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267125: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267134: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267139: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267149: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267154: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267164: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267170: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267180: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267185: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267195: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267200: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267204: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.267205: sys_exit_ioctl:       0x38e
 inference_drive-203126 [002] 22650.267222: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267227: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267236: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267239: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267243: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.267244: sys_exit_ioctl:       0x35
 inference_drive-203126 [002] 22650.267258: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267264: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267275: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267280: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267291: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267296: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267308: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267312: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267323: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267329: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267340: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267344: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267356: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267361: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267372: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267377: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267388: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267393: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267405: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267410: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267420: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267425: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267436: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267441: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267451: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267456: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267466: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267472: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267475: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.267476: sys_exit_ioctl:       0x239
 inference_drive-203126 [002] 22650.267490: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267496: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267503: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267508: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267514: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267518: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267526: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267531: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267538: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267542: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267550: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267556: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267563: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267567: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267575: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267580: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267586: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267590: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267600: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267605: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267612: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267616: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267626: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267632: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267639: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267642: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267651: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267657: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267664: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267667: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267676: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267682: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267689: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267692: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267702: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267707: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267714: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267717: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267727: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267732: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267740: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267743: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267747: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.267748: sys_exit_ioctl:       0x282
 inference_drive-203126 [002] 22650.267764: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267769: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267779: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267784: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267800: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267806: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267817: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267822: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267832: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267837: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267845: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267849: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267858: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267863: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267866: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.267867: sys_exit_ioctl:       0x102
 inference_drive-203126 [002] 22650.267880: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267885: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267893: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267899: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267907: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267912: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267922: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267927: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267936: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267941: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267951: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267957: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267964: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267967: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267976: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267981: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.267991: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.267997: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.268005: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.268011: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.268017: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x801c7606, arg: 0xfffff5292470
 inference_drive-203126 [002] 22650.268021: sys_exit_ioctl:       0x0
 inference_drive-203126 [002] 22650.268024: sys_enter_ioctl:      fd: 0x00000005, cmd: 0x80337609, arg: 0xfffff52924e8
 inference_drive-203126 [002] 22650.268025: sys_exit_ioctl:       0x1c3
